645.68,-32.389,-31.263,15.914,-65.385,-93.211,62.793,57.6,-30.022,-26.993,1.7496,-18.041,28.689,54.603,-17.36,-16.454,-18.911,4.4761,-5.2811,-20.586,-11.168,85.292,42.261,25.64,-63.583,-47.297,23.363,-4.8654,-6.0492,-43.782,-44.222,34.628,25.7,-41.541,70.319,-37.246,-45.749,25.863,41.25,-47.393,46.095,-56.052,-32.558,-21.689,25.321,18.485,22.4,4.4612,65.283,-75.265,-49.671,-75.772,38.181,-11.746,24.696,36.915,2.3691,31.953,-70.801,-31.81,-3.5283,-59.768,5.7569,-13.378,11.691,68.743,-42.099,-23.393,29.14,-21.336,-4.2376,-26.005,-9.2033,5.4985,-23.038,25.864,77.086,53.199,44.792,-69.171,-29.199,3.3664,-22.611,-37.003,47.76,29.273,53.765,-31.586,53.91,-67,-23.688,5.9046,54.312,-36.777,-25.606,59.456,34.621,-96.623,27.875,-19.968,15.378,45.233,-57.341,-31.404,-30.819,-3.2639,-17.005,-55.029,-40.563,-23.29,29.358,18.446,-18.118,-17.847,45.386,15.817,18.849,-17.547,-3.702,20.587,6.6274,10.009,24.061,100.8,29.41,-64.208,-49.742,52.073,-22.186,-35.355,-50.71,13.333,28.456,-67.197,113.99,-36,-7.6553,-37.788,12.131,-29.032,-12.236,24.562,8.1886,32.496,41.283,-67.253,10.553,-32.254,8.0642,-2.9339,-5.0935,-77.583,55.151,69.166,22.546,45.578,-40.481,-21.258,-65.491,-35.787,5.7379,-67.432,5.7232,-26.549,26.065,-1.2706,-27.352,9.2618,26.7,-77.979,-7.0822,-26.48,80.929,9.5672,-6.9278,-25.556,62.076,88.783,-37.537,54.58,40.223,12.612,-19.449,3.9787,19.171,81.197,23.657,-13.495,6.7108,-47.184,-51.198,-106.98,-49.621,-3.1697,41.828,-69.513,19.173,14.352,57.918,26.913,-8.2121,45.587,-0.79224,-58.711,-7.2717,40.582,-15.703,28.355,-13.075,-22.066,-0.5504,-67.53,-45.756,19.665,-29.904,-1.719,-0.45836,53.276,-35.554,-32.867,13.777,-83.248,70.103,-10.32,13.689,33.018,-10.618,-27.364,28.765,2.0977,30.321,19.016,39.25,-36.223,9.4104,18.319,-13.872,77.528,-73.712,27.803,5.3857,-0.20018,-59.199,-1.693,25.287,51.326,95.468,19.028,-29.998,18.866,4.8335,28.692,-9.595,45.43,10.386,-29.825,-29.289,14.589,49.168,-50.477,1.7974,-3.1538,-40.788,2.1101,28.034,-1.1961,-0.96417,26.641,-18.543,-18.149,-16.865,10.688,-5.2167,51.421,-0.89003,-57.525,-55.025,16.33,-3.6227,-67.787,-42.15,-34.956,28.374,-53.713,51.849,-19.964,-37.535,-15.272,-14.916,-46.835,-0.61831,50.044,-45.703,35.66,-40.555,15.462,22.737,5.0499,77.787,-21.852
-32.389,780.32,-74.189,26.6,49.733,51.787,-1.7829,-59.331,68.849,63.141,15.198,-54.736,-41.795,-23.601,4.2111,44.759,-36.054,-22.948,37.325,28.573,30.813,53.352,50.569,-87.535,-28.744,-116.5,-47.008,2.8686,2.5212,-28.66,17.711,-24.897,5.194,34.258,9.2812,48.609,4.6139,6.4593,-19.451,3.6845,31.23,59.673,21.738,30.896,8.6805,43.382,81.358,-33.351,8.5816,24.88,1.3444,8.1295,-25.417,15.674,-15.758,53.469,-32.568,-7.9288,-9.2041,-57.619,-7.6639,-124.61,55.544,32.598,-13.874,-1.8698,0.32133,-19.655,31.56,62.756,50.199,10.167,-46.811,20.41,29.508,-5.2194,8.6999,32.99,18.138,79.009,-17.636,-47.747,17.972,-7.1104,-28.956,-23.621,9.5474,72.088,-38.772,-7.5869,-9.9139,48.703,27.428,102.53,-28.949,-28.301,-6.8117,3.4054,10.378,-19.476,13.693,98.436,-38.138,-19.303,-56.99,13.895,-2.7428,-117.43,46.731,2.1189,31.428,-29.654,5.1271,43.554,48.54,-14.787,49.048,-8.2706,0.37401,17.642,-47.356,-79.629,26.61,-33.593,-4.3383,1.6208,12.045,-6.7429,-29.885,16.014,0.5519,43.28,-76.623,-34.231,-13.631,5.3362,-0.0060541,-14.982,7.956,24.757,70.19,11.617,-64.777,36.407,8.0064,30.228,-82.234,173.59,55.238,-13.922,-9.9533,96.497,-15.739,-89.615,78.105,12.384,-42.375,-20.741,-47.485,42.599,57.273,36.687,93.03,1.7862,21.029,-47.151,-2.3221,12.535,4.6511,13.456,-29.544,-16.001,-7.9475,-31.481,-93.554,3.9393,-32.004,-53.361,-12.234,-61.611,17.604,33.152,-9.845,7.6787,1.6934,-71.774,30.668,-16.397,-5.7291,65.15,-59.003,-0.34198,-26.066,18.822,2.6934,99.716,82.651,3.4908,-18.241,30.422,51.298,-5.7481,-114.07,29,-49.12,27.076,15.599,55.996,45.673,31.295,-7.6656,-23.588,-18.12,-0.2128,48.78,-1.3682,62.97,-45.876,1.2555,36.652,31.237,-56.114,31.619,-16.427,-139.43,-52.516,-17.743,20.26,39.128,10.901,15.175,-68.486,-107.23,35.999,30.523,-31.514,-27.922,-4.3344,22.372,-35.099,136.65,-56.65,8.8877,-67.585,44.082,30.047,10.227,-74.718,30.053,-82.493,38.097,13.422,-6.5277,61.795,-51.707,-102.82,6.2635,-1.5877,4.3125,8.648,-11.455,-31.901,-42.227,-3.0695,26.067,13.868,-5.0763,27.718,55.706,-4.0399,13.849,-68.078,21.738,33.812,60.619,23.339,48.749,18.878,31.281,40.702,41.474,-65.888,50.044,-15.318,21.972,-88.536,-33.688,6.2805,36.46,-26.365,-23.612,-25.4,38.952,66.164,-11.737,-24.834,-52.306,53.265,-0.047088,-17.442
-31.263,-74.189,667.35,13.836,-20.539,36.858,-12.921,40.757,35.328,-47.159,24.255,76.924,9.129,-13.454,-56.613,32.944,60.662,27.031,48.718,-91.563,-37.395,-43.072,-5.6405,-50.035,0.21434,20.729,-10.36,34.764,-30.129,41.726,47.278,-80.835,5.6517,-49.652,11.094,3.8009,53.207,63.794,-26.108,12.504,-57.057,18.675,-10.616,-30.096,7.1299,40.219,3.5998,9.9299,-33.215,51.432,65.916,-20.158,36.115,-3.6631,15.961,-45.053,-32.946,24.729,18.852,53.288,112.63,20.32,-70.351,-7.4485,27.591,-4.661,-33.943,-16.039,32.599,-16.126,-46.93,8.5473,36.304,27.458,47.564,-17.326,-44.672,-67.734,17.809,-12.592,10.215,85.21,102.65,83.078,7.1118,-15.702,-3.2945,40.992,-11.694,61.373,-27.236,-30.186,53.396,-60.769,-38.118,-49.056,-7.1511,5.2785,54.5,-27.593,-7.1877,-32.454,19.619,-12.296,66.886,22.39,-20.827,49.718,-39.438,78.815,-70.515,22.638,-3.0657,-102.76,-37.625,-89.343,-21.731,-28.09,39.985,-21.563,35.894,-26.918,24.185,10.024,11.145,-30.515,0.72232,-22.059,40.1,2.6408,32.753,-4.0323,-17.831,-55.29,-73.961,-94.71,15.42,34.076,19.313,-21.68,-6.9959,7.8023,-19.818,-5.9702,63.169,-11.158,-8.6673,42.401,-91.027,1.3716,80.364,-49.968,39.942,46.438,5.235,-9.8463,-6.1731,-12.869,34.026,19.456,47.812,-39.442,76.263,-62.701,-44.386,5.9432,54.356,-68.666,-14.929,1.1976,8.2337,-4.5202,-42.198,10.948,38.003,67.984,-28.446,-83.97,-11.403,79.559,18.046,37.173,21.937,-59.694,-0.6149,58.12,-28.176,20.664,8.1977,53.548,54.204,-27.783,33.964,-97.239,-27.828,-58.75,9.4467,4.202,17.721,-6.8296,-22.133,-8.2645,0.96011,43.431,31.685,-0.26823,-5.3235,6.4617,38.491,62.396,-11.747,49.133,79.775,21.248,57.941,-27.856,27.064,2.3524,22.053,44.009,-1.5684,-36.919,-49.203,34.301,88.505,19.892,30.907,-1.2423,18.346,-1.5012,30.659,42.569,100.45,-3.7313,-24.425,-49.619,-13.532,17.506,3.2174,-33.033,-4.7523,42.914,-33.206,37.075,6.8281,-58.098,18.517,3.969,22.963,44.313,-22.076,101.81,29.716,-5.8776,52.182,-1.6789,-20.286,-23.219,-47.764,-111.42,-13.379,22.116,-68.79,60.686,-78.097,-16.087,-19.275,32.839,-66.613,-3.1755,7.9948,35.239,8.0905,-33.74,-47.452,32.639,35.744,16.176,-45.687,21.842,28.05,0.50622,-8.8282,9.1989,28.457,-14.454,-27.135,36.653,-28.487,-27.003,86.282,-56.938,54.312,-29.034,-23,-37.65,17.192,-43.9,3.0902,-28.434
15.914,26.6,13.836,623.61,50.958,2.271,7.8062,47.319,2.7007,-81.54,67.951,-30.154,3.9381,38.304,2.9588,-59.812,-20.622,-67.602,61.817,-87.66,-53.106,-15.031,-30.763,-74.585,68.779,-74.407,4.4649,42.499,-8.516,-13.312,47.491,-17.652,35.97,-14.146,44.162,-18.468,-0.43986,-79.261,-20.823,-16.658,-92.807,26.219,62.275,-20.307,-16.67,-31.76,-43.705,-44.161,1.507,-8.9984,36.387,23.804,1.8906,-42.238,26.087,2.0845,25.619,4.4118,14.605,39.635,17.409,-24.558,35.971,28.825,8.4977,7.0841,5.4638,-13.739,-36.562,58.798,-68.888,16.784,51.414,-25.293,-13.973,22.552,-23.216,4.5827,9.328,-20.453,33.087,-64.405,0.12769,-44.53,8.6778,22.999,-22.317,82.743,-24.255,76.128,40.845,34.425,73.497,-48.474,-27.829,-46.676,23.588,9.3641,-11.397,-37.802,34.969,25.739,-28.25,-60.364,-6.6922,93.95,2.2129,26.926,28.489,-26.138,-64.54,-3.5057,-1.5116,38.382,27.321,107.34,53.635,45.063,2.3963,48.717,1.2308,-51.109,56.608,3.3018,55.299,10.979,38.21,8.5416,-22.695,22.331,-3.9367,60.434,67.218,6.4849,29,59.919,52.477,18.21,-21.614,-10.139,80.391,29.043,64.262,83.783,-33.688,-35.106,-71.166,8.7551,13.422,-53.906,62.083,5.8416,76.568,-84.159,28.981,28.29,33.568,67.601,29.81,63.378,24.66,19.106,9.117,-1.1433,7.4302,48.961,19.093,113.44,-5.7126,-18.063,-78.744,-44.012,-23.026,-27.526,-47.225,-37.862,47.134,7.3324,32.839,57.31,-61.712,11.828,61.912,11.142,2.5879,42.639,42.507,-45.184,44.4,49.904,8.2702,59.569,-38.292,-28.035,-14.231,-26.919,-27.953,-49.694,13.856,2.579,-19.511,23.939,83.244,44.947,12.57,41.654,39.249,21.19,12.911,94.925,-11.992,-25.356,-80.717,45.053,-10.874,38.097,50.193,-28.024,6.9078,-89.246,-35.172,-80.237,18.946,-67.252,-20.054,8.667,-34.405,-56.514,6.0919,47.578,5.0286,100.36,10.561,66.37,-74.379,31.107,68.301,36.858,-23.862,56.75,37.683,18.98,-36.179,-4.4983,13.524,62.961,6.8305,16.434,-2.3218,-102.33,4.2145,-87.269,5.2439,9.8787,36.976,19.859,29.095,30.744,43.57,-37.081,-1.5275,16.638,-10.511,-32.962,10.836,-27.771,30.194,-10.679,-37.964,61.305,-43.63,29.548,-5.1015,40.502,-74.366,30.847,-49.632,-62.573,-16.949,6.7592,10.305,-9.7456,43.338,32.256,-18.007,-31.796,-7.4342,-46.213,-25.872,-70.601,-38.769,31.962,-12.384,56.026,7.1717,-26.004,8.6228,1.9803,6.9606,-19.557
-65.385,49.733,-20.539,50.958,667.78,19.742,-87.801,45.463,-20.874,-44.757,-76.498,-13.469,-1.8612,-7.4221,-57.428,12.223,-45.774,-18.519,-0.79829,-23.563,60.553,-18.876,-16.318,-92.492,69.453,-31.891,-16.935,-4.7737,-67.712,16.341,12.597,-27.166,-45.223,33.808,49.728,49.473,-43.54,23.353,-67.834,-12.847,-39.95,-3.3231,-4.1785,-13.667,47.252,-24.184,31.555,-15.838,22.334,91.254,13.351,-29.081,-7.0594,-34.378,37.748,37.909,6.1256,33.631,72.159,16.982,16.378,23.23,-31.498,75.687,36.551,-0.86748,-62.774,52.684,53.572,77.885,44.119,130.64,74.878,-19.354,35.377,-5.3142,-5.9792,3.0609,-22.736,43.812,6.5871,-11.031,6.581,-39.627,-85.63,-2.6313,1.1833,123.21,-37.491,108.63,-11.526,26.839,-22.096,19.79,13.119,-14.051,73.987,49.453,90.024,-30.224,28.552,-31.645,40.628,-24.303,-9.1766,-62.631,-11.063,24.117,35.933,57.895,-18.608,-39.082,4.0639,5.3977,63.355,-10.772,54.369,40.76,-4.8729,-40.039,-69.229,16.258,53.305,-35.483,-40.728,25.703,47.4,24.77,-1.0361,-19.342,-18.105,3.3512,-1.7041,67.678,-25.933,28.474,42.026,18.975,-20.998,-46.369,-32.402,76.281,53.252,1.9555,-20.917,39.535,-59.921,45.324,51.856,9.5341,44.995,-63.154,23.697,-12.903,24.338,13.95,30.707,-9.6018,20.603,30.36,95.454,26.936,-38.32,58.249,71.379,-6.5498,-43.746,41.997,-2.0511,24.043,0.92542,37.426,-18.324,-36.623,-74.008,-13.176,-18.337,30.222,-42.195,72.787,-15.794,-16.751,-27.829,-18.398,19.595,5.263,-37.307,-112.59,-22.878,45.932,-37.067,24.742,-32.005,-33.516,-9.3369,13.153,13.461,18.989,-22.153,2.1421,-26.342,-21.847,-91.38,-33.045,-14.212,-51.772,-11.077,46.631,-7.7453,28.508,32.648,-19.081,12.064,0.80749,38.342,46.108,19.144,2.4286,-33.099,-10.592,46.11,9.2481,-83.5,-32.437,-5.8744,25.595,66.486,1.2448,57.077,59.421,-32.99,7.1036,22.747,28.184,-19.982,-11.26,9.9733,-26.661,53.148,19.352,-3.6059,25.274,-2.0874,-20.169,45.543,25.865,-26.114,-66.735,15.523,-56.203,-20.425,11.86,-83.552,10.303,-21.108,-11.028,97.002,-40.319,-47.045,-6.9612,27.797,20.75,4.7108,-13.621,-9.5991,-43.583,55.554,3.8639,-26.465,-53.678,28.141,17.541,-55.032,-35.886,6.0337,37.506,23.219,-114.32,85.822,73.874,30.917,-46.323,-73.606,25.513,12.385,1.0861,6.0145,57.265,-16.379,-34.556,-47.5,-6.0795,73.988,-28.724,26.85,-57.628,54.662,-2.1303,-20.488,11.94
-93.211,51.787,36.858,2.271,19.742,637.85,-12.126,-30.682,13.046,40.284,-14.683,45.634,-5.2762,11.853,-35.358,-45.77,51.934,-74.95,34.37,20.339,-59.39,-21.624,38.034,-18.311,45.524,-42.736,-13.074,0.97666,26.533,-13.65,-15.761,-0.30188,-47.094,2.5547,3.472,-69.413,18.904,3.7747,-0.94418,-84.46,-12.772,9.5674,32.924,63.611,46.661,-14.699,37.964,-65.313,-30.901,75.287,49.951,2.8755,36.032,20.139,9.2291,-22.324,-18.937,43.332,31.249,-44.011,46.479,-2.4507,-30.017,26.193,21.118,-8.9585,73.657,62.429,-25.749,7.5608,15.316,-45.094,6.5689,-7.9831,14.869,-32.378,-44.111,-17.592,14.689,28.471,-19.525,59.713,12.003,10.858,5.4886,-52.452,72.153,-17.33,70.414,-7.5333,-0.87575,-59.115,37.947,-7.058,41.062,-32.212,-59.65,-46.106,-60.271,3.6204,29.695,-51.045,-13.595,-45.248,-9.9876,15.069,-41.421,-35.49,62.907,54.022,10.162,45.164,27.541,-2.4013,-19.682,-30.293,38.921,-15.72,1.8895,2.2977,-5.2688,-14.53,-10.646,0.36625,-34.945,-67.662,-25.696,69.125,25.714,-9.0058,11.968,-9.2597,-9.928,28.6,-5.3209,-32.177,41.054,-34.297,20.987,-4.7584,36.059,54.453,6.6124,-24.56,-1.9301,-36.579,2.1393,-58.06,-40.646,26.78,24.231,22.447,11.478,-48.168,35.695,-41.477,-41.539,-49.729,-11.018,-7.0762,1.172,11.981,-29.031,72.132,62.097,-25.509,26.956,54.861,5.2288,34.368,-57.09,-60.284,1.9198,21.191,-31.684,-25.645,-49.827,1.8637,21.491,-23.132,-27.557,30.352,29.806,-37.752,5.8096,-34.138,-42.028,-5.6977,42.865,-30.122,89.769,-33.019,47.062,29.926,41.45,12.075,21.818,-6.6512,5.3226,-29.111,-55.538,43.573,21.211,36.206,19.659,26.925,4.1796,2.8641,17.832,30.573,-29.421,20.991,-28.347,-45.687,-31.465,-54.869,21.162,44.364,78.899,34.657,25.787,11.016,-73.685,-6.0109,34.66,-5.055,15.396,27.625,9.8432,97.256,51.224,-46.054,-9.9528,-5.8795,59.121,74.172,-5.4718,95.231,58.9,49.329,-19.86,-10.764,-64.834,21.719,44.596,-13.034,-19.909,-42.747,72.216,11.451,-44.962,-37.776,-54.075,-22.66,-17.983,34.626,-52.483,-37.404,-58.166,-7.3712,-28.266,29.043,-33.652,-48.683,20.778,-38.977,25.498,-80.297,13.812,124,45.46,23.878,-52.143,-43.435,-49.3,21.286,-5.8918,37.528,-32.709,-10.635,65.192,11.851,78.309,-33.666,18.179,-53.199,-26.722,81.705,-58.601,45.892,6.0799,31.644,-21.097,-7.2156,-29.813,-102.8,3.1812,38.537,6.4677,38.098
62.793,-1.7829,-12.921,7.8062,-87.801,-12.126,720.72,-7.4144,64.34,-12.947,-17.137,-38.384,-0.25173,5.4416,44.219,-15.038,25.296,50.613,47.625,13.691,0.25539,-52.283,38.369,-51.993,-81.289,-9.5474,7.2829,-48.868,86.636,-66.943,-48.576,12.907,-66.306,-40.653,-68.41,13.014,-36.055,-121.45,49.639,68.412,5.0095,-38.445,-34.778,11.536,39.46,-64.308,-50.902,66.434,-3.7062,27.013,-10.978,-42.289,15.643,61.559,-10.772,10.368,-9.0727,-98.732,2.3777,-41.616,-13.963,-7.7027,-53.813,3.4268,-48.718,55.259,-17.489,-14.311,21.762,76.656,-62.43,17.313,-20.659,-67.977,12.785,-71.92,11.69,45.752,-23.982,-81.948,-8.1464,-29.296,21.22,-20.605,-20.909,-20.466,10.364,-47.307,82.374,20.919,-8.8139,7.1353,-17.466,29.347,-7.2569,-47.718,-13.446,-62.886,13.07,-37.748,39.916,7.0571,-16.794,-12.438,-143.46,-10.76,-59.627,15.868,-17.547,-29.001,28.265,-71.279,-76.815,-27.992,95.742,30.058,57.252,-84.713,59.32,34.539,-12.192,-61.082,74.39,6.3043,18.602,-33.244,-38.292,4.4589,22.171,1.1412,23.576,48.769,-14.903,-0.54402,13.658,4.2529,47.43,-54.136,-18.783,39.096,52.391,-37.473,11.462,-4.3919,-24.064,-6.7498,53.013,-13.036,21.423,10.518,-79.881,-28.841,5.6871,-14.926,-61.708,12.416,-28.514,33.574,-1.7193,-31.042,-99.511,-9.0125,38.555,-4.8791,26.594,-30.277,-45.611,13.949,5.4586,-19.214,-4.1305,-49.481,-15.936,-57.022,-43.276,-17.541,19.293,28.948,116.07,-49.98,-6.5298,-36.193,17.545,-0.33408,11.526,-32.588,62.562,16.338,-1.6604,21.967,-66.519,31.793,-13.796,-7.448,108.99,0.73931,-15.733,20.577,32.288,-31.498,67.291,30.475,44.35,-24.777,-85.597,95.422,31.289,50.083,-33.382,36.23,-43.146,80.774,-29.607,30.91,-42.352,-36.182,-26.614,-34.599,95.062,-28.474,2.964,-41.33,25.408,-3.1739,-95.083,17.786,-66.467,7.735,-14.8,-17.51,-43.976,-93.448,-33.459,14.55,41.843,50.785,16.658,-27.289,36.384,-38.301,28.035,0.12339,-39.846,-0.14972,51.276,-111.21,29.707,34.667,-6.4479,64.597,62.194,57.766,-7.7472,4.6905,76.198,-30.476,-85.649,-1.7597,13.341,37.438,-0.18097,7.4352,35.756,-8.6973,68.75,43.59,-1.8035,16.509,13.005,-24.849,17.231,36.187,27.036,-53.789,16.404,30.507,-5.6477,21.223,-1.4147,-90.794,33.371,47.395,18.371,-8.2216,16.003,27.703,-33.389,-143.67,56.404,-18.244,-57.999,14.814,-67.427,72.571,5.0741,-14.004,-47.227,47.497,7.0292,-7.6058
57.6,-59.331,40.757,47.319,45.463,-30.682,-7.4144,575.55,22.425,21.184,-42.59,39.969,-35.384,89.38,12.635,-12.168,7.2674,12.408,2.7614,48.187,24.317,55.94,-4.2756,59.559,12.571,2.1606,69.018,-0.55761,-11.954,-35.916,24.467,45.005,11.825,6.612,77.901,19.422,-57.289,21.401,-47.459,-82.904,42.285,32.553,1.9815,-59.682,33.767,-45.767,-37.24,-60.6,-13.949,51.816,27.419,46.877,19.991,-19.008,17.101,-16.588,7.1747,12.712,43.955,81.879,17.082,-25.757,-2.9863,-9.5857,8.2138,33.003,35.66,25.215,32.437,38.872,-11.456,-33.279,-15.168,-4.2446,5.9603,-54.621,-17.976,17.756,36.744,48.413,28.539,-13.138,45.016,-28.06,2.6351,-70.297,3.2092,-66.863,26.435,-92.576,27.762,-34.012,29.89,-3.2715,20.294,16.159,5.3535,-17.907,-67.225,-55.378,-10.319,-6.5474,-11.808,-28.67,16.555,24.526,20.097,44.159,-28.119,36.162,-83.449,-8.5952,52.607,24.624,25.89,-63.895,-40.933,-36.028,-25.444,55.897,-51.641,-22.766,93.003,-4.7438,25.598,20.164,-22.464,-88.513,109.2,41.27,18.662,6.1862,-21.753,56.71,-54.626,30.448,22.361,109.84,22.533,4.7603,-21.5,58.312,32.622,6.5103,10.747,20.494,-4.2612,19.907,-9.9043,60.069,-17.767,27.468,-11.797,11.632,-19.805,-81.576,-9.0216,24.76,-11.339,-5.1025,-48.549,-37.379,-58.569,40.859,10.922,-33.417,31.661,-75.822,27.314,13.406,0.46783,-35.194,-45.734,9.2874,45.606,-85.307,32.934,14.661,70.616,21.69,56.038,-69.082,-78.876,1.3071,25.695,34.609,14.205,3.1083,9.95,46.038,20.5,-18.466,-11.381,22.477,-42.52,-58.807,84.014,-51.765,-89.8,-64.102,-57.426,19.817,44.177,-3.7798,39.397,72.749,18.189,38.911,-30.827,-38.078,22.35,23.116,22.641,22.43,26.501,53.786,-57.158,-49.229,-58.618,-35.094,-100.67,-11.141,-171.58,41.457,27.573,15.239,4.8136,-2.4205,-36.058,11.658,-12.397,44.158,73.97,-104.27,-8.0128,-75.351,-26.837,51.445,27.722,-2.5059,-19.311,16.104,-14.244,-53.158,-10.574,-44.881,29.557,1.4363,-75.914,-62.152,-75.878,55.772,6.412,24.173,-5.0983,16.338,-11.608,43.756,59.3,5.1846,-77.917,-3.196,19.009,-0.78906,0.388,73.029,5.5479,28.936,-46.286,-39.909,-32.244,62.208,-10.821,19.333,-44.225,-0.4395,-15.528,-93.118,-29.497,18.822,76.675,-13.82,-61.768,-70.588,-1.9949,18.392,-60.307,-15.698,-23.393,-5.889,22.228,-8.7047,24.355,-11.96,69.167,13.139,-18.022,51.461,-18.828,43.237
-30.022,68.849,35.328,2.7007,-20.874,13.046,64.34,22.425,758.01,-17.347,72.231,9.2485,23.958,-33.604,37.404,2.0048,-39.183,63.079,-59.505,44.603,-48.027,-2.9171,50.387,-37.658,10.028,30.916,-32.624,33.132,92.355,8.8378,32.487,56.999,21.467,3.4815,2.6529,35.675,45.708,-11.53,13.273,40.568,31.035,38.642,-22.606,2.1813,12.339,50.534,4.1209,-96.134,44.504,126.59,44.697,58.756,63.048,38.14,-26.69,37.277,-27.819,44.671,29.521,48.628,11.248,17.404,40.746,47.005,97.587,-75.646,-54.091,-69.929,24.196,15.443,-43.569,-94.578,-71.605,-34.054,1.5737,27.567,-47.711,51.709,-7.3059,31.81,7.2204,-17.11,68.371,-56.293,34.266,56.474,-41.439,-21.161,115.05,28.321,-48.042,66.15,-25.631,70.328,-75.522,2.7188,-22.093,-66.451,-47.254,36.977,0.78889,-2.4541,-7.4245,16.554,-69.888,35.202,10.913,-48.031,-40.349,35.487,59.124,12.303,26.677,7.6735,32.098,51.678,-14.246,29.076,-34.891,-16.286,77.782,-68.799,29.428,45.75,32.235,-86.874,6.2119,-62.955,-17.093,6.0494,-107,-27.339,-26.602,-34.066,147.88,9.4528,59.923,1.5124,78.592,-40.165,-4.4647,-64.47,-61.823,14.523,-25.454,7.2905,17.945,-49.935,16.756,27.549,35.973,18.13,21.055,18.702,20.619,47.07,17.499,13.572,18.18,44.447,-55.891,25.919,-26.683,-55.306,87.893,15.894,58.561,132.22,11.367,-24.882,-27.986,20.293,-77.84,0.18927,-95.842,-3.6234,2.1789,12.23,80.602,-83.776,27.669,-135.04,-83.586,2.5724,56.224,-41.67,-60.776,-15.379,-51.089,-16.712,17.381,-24.139,-67.156,4.4159,76.476,16.522,39.126,15.966,46.498,-42.049,-48.531,89.255,35.833,40.88,33.462,38.938,33.845,-12.835,-87.693,-35.14,-67.002,-47.398,-105.22,33.593,-68.712,-94.041,42.295,-60.997,11.361,-41.693,-42.565,41.096,-37.934,12.564,-46.923,-67.064,4.3481,-34.535,5.4355,8.2278,-1.2738,48.653,23.455,-41.104,34.472,-9.4501,-81.442,8.0959,30.894,31.79,-45.431,-18.486,-31.803,19.791,-21.67,23.262,96.984,39.091,26.951,-14.879,8.8368,-19.088,-22.661,-30.66,-5.4722,-32.35,11.613,-14.701,74.067,37.282,43.284,46.723,-73.549,27.028,3.1702,15.782,13.994,-40.589,23.957,-36.801,-42.459,39.201,-9.2186,-42.623,-25.65,-29.268,-49.432,-13.817,-109.84,-22.399,47.469,-18.961,40.107,-13.271,-31.563,-49.92,-30.548,3.4648,46.789,29.69,-3.0613,-1.3472,-45.581,64.35,119.14,-43.203,-16.326,-32.822,32.17,58.392
-26.993,63.141,-47.159,-81.54,-44.757,40.284,-12.947,21.184,-17.347,577.99,-30.039,58.702,-40.773,85.745,-20.212,-12.202,-37.678,44.971,-6.3507,56.089,-16.519,-47.044,52.81,-4.4911,6.7057,-55.552,-8.8293,-30.981,-24.555,16.482,-57.711,42.812,-8.2251,-12.45,-33.776,62.904,-15.512,-26.719,-49.265,-66.59,94.757,-11.273,15.58,61.897,99.223,-55.784,27.676,9.4758,14.676,-19.841,20.417,6.6916,-13.218,-25.286,32.196,24.523,-5.7401,45.091,-61.851,-52.835,10.627,1.6867,-26.991,10.53,31.198,-3.7196,-35.982,10.946,-55.022,22.527,25.514,17.772,-1.6425,2.5457,-51.951,-80.323,-12.725,77.4,9.5226,2.3647,-21.16,1.1358,85.777,57.622,-26.495,-27.381,87.107,-60.621,-10.392,35.529,-62.179,-44.863,23.435,26.115,-5.2272,78.061,-83.148,-17.589,30.104,-6.0755,-21.39,-50.542,28.119,-38.283,44.082,82.109,-9.3463,-9.617,9.7866,17.765,-5.8199,90.68,56.928,15.751,-35.433,2.6815,51.136,-45.885,-6.4517,23.619,6.4386,31.854,-23.761,-43.895,0.36891,-12.1,-65.557,-30.143,-55.653,-27.416,62.477,-9.2753,-22.77,-29.383,-23.17,-58.268,-4.2211,34.25,-59.073,31.17,-27.623,-12.046,-61.65,-22.018,-10.022,7.5944,58.216,-40.365,29.756,-6.6976,-42.626,-9.8584,-25.923,-21.705,-1.8611,55.559,5.8694,21.429,1.8631,-2.9678,-91.174,-21.869,-10.505,83.811,-4.8892,31.348,-46.75,-25.355,-3.8795,-0.81824,-32.462,-81.418,-26.668,59.025,11.152,-16.943,21.618,-31.468,-17.617,-31.559,23.206,-9.5773,-11.795,13.423,-6.1653,-36.829,-6.6049,-8.1974,57.395,13.269,-20.295,-48.522,-28.097,1.4757,-9.6153,3.5997,-45.619,-20.76,-57.525,29.095,41.238,-24.569,-61.211,-38.424,-52.792,25.684,29.081,42.944,-40.345,23.853,12.702,-6.1691,-25.801,-47.489,2.2964,-23.155,20.227,-27.329,22.731,55.836,8.1484,39.141,42.499,-55.714,-20.566,29.068,27.008,-22.96,-1.2722,37.793,63.064,-65.61,-14.619,-11.927,74.479,2.3269,-84.359,8.6515,33.678,-14.286,-15.087,-32.422,-6.9443,27.369,8.6139,-82.619,-62.162,-58.515,1.221,11.944,74.513,52.914,-87.754,22.349,-34.895,10.98,-88.483,26.829,-39.115,16.025,0.16513,51.338,-57.597,27.112,-62.159,7.756,12.496,21.262,-28.587,70.63,79.049,-79.438,38.619,-19.411,25.537,46.066,111.9,36.852,-20.58,45.905,-44.966,-52.832,-17.793,-20.846,-46.108,15.611,-22.177,47.18,14.015,60.625,-15.89,-2.8073,6.4104,-0.22416,-86.258,-90.492,68.217,32.043,-65.881,63.245
